idsismo,idcountry,mag,place,time,tsunami,lng,lat,depth,danger
2053,3,4.6,"50 km NNE of Miyako, Japan",2011-03-13 06:19:11,0,142.147,40.072,67.9,1
2054,3,4.5,"99 km ESE of Yamada, Japan",2011-03-13 06:24:13,0,143.043,39.171,47.2,1
2055,3,4.0,"59 km ESE of Kitaibaraki, Japan",2011-03-13 06:29:15,0,141.357,36.575,44.4,1
2056,3,4.9,"207 km ESE of Ishinomaki, Japan",2011-03-13 06:37:48,0,143.442,37.619,22.3,1
2057,3,4.3,"192 km E of Namie, Japan",2011-03-13 06:45:31,0,143.147,37.207,35.0,1
2058,3,4.5,"74 km NE of Hasaki, Japan",2011-03-13 06:47:27,0,141.419,36.21,11.6,1
2059,3,4.3,"228 km ESE of Ishinomaki, Japan",2011-03-13 06:54:14,0,143.645,37.529,36.0,1
2060,3,4.2,"207 km ESE of Yamada, Japan",2011-03-13 07:00:45,0,144.194,38.814,12.8,1
2061,3,5.3,"214 km ESE of Kamaishi, Japan",2011-03-13 07:04:38,0,144.019,38.326,35.0,1
2062,3,4.5,"244 km ESE of Namie, Japan",2011-03-13 07:17:33,0,143.671,36.946,35.0,1
2063,3,4.4,"26 km ENE of Namie, Japan",2011-03-13 07:20:07,0,141.28,37.566,22.7,1
2064,3,4.6,"209 km ESE of Namie, Japan",2011-03-13 07:37:21,0,143.264,36.951,16.6,1
2065,3,4.8,"74 km E of Yamada, Japan",2011-03-13 07:38:03,0,142.814,39.495,35.0,1
2066,3,4.2,"287 km ESE of Ishinomaki, Japan",2011-03-13 07:40:38,0,144.303,37.391,35.0,1
2067,3,4.4,"298 km E of Namie, Japan",2011-03-13 07:43:45,0,144.351,37.223,27.9,1
2068,3,4.5,"139 km E of Miyako, Japan",2011-03-13 07:45:22,0,143.549,39.865,11.0,1
2069,3,4.3,"294 km SE of ?funato, Japan",2011-03-13 07:55:19,0,144.485,37.562,35.0,1
2070,3,5.7,"106 km E of Miyako, Japan",2011-03-13 07:56:42,0,143.181,39.642,13.0,1
2071,3,4.4,"51 km ESE of Kamaishi, Japan",2011-03-13 08:11:34,0,142.415,39.09,35.0,1
2072,3,4.5,"92 km ESE of Yamada, Japan",2011-03-13 08:12:21,0,142.928,39.117,35.0,1
2073,3,4.5,"203 km E of Miyako, Japan",2011-03-13 08:14:46,0,144.314,39.676,35.0,1
2074,3,4.4,"266 km E of Namie, Japan",2011-03-13 08:24:59,0,144.009,37.325,35.0,1
2075,3,4.8,"240 km E of Namie, Japan",2011-03-13 08:26:19,0,143.716,37.4,17.8,1
2076,3,4.2,"114 km ESE of Namie, Japan",2011-03-13 08:35:22,0,142.185,37.079,35.0,1
2077,3,4.5,"86 km E of Hasaki, Japan",2011-03-13 08:41:48,0,141.789,35.71,21.9,1
2078,3,5.0,"128 km ESE of Namie, Japan",2011-03-13 08:43:24,0,142.4,37.174,37.0,1
2079,3,4.6,"244 km E of Namie, Japan",2011-03-13 08:47:05,0,143.755,37.285,35.0,1
2080,3,4.9,"234 km SE of ?funato, Japan",2011-03-13 08:49:35,0,143.921,37.856,12.7,1
2081,3,4.8,"237 km E of Namie, Japan",2011-03-13 08:54:03,0,143.684,37.394,21.6,1
2082,3,4.6,"164 km ESE of Kamaishi, Japan",2011-03-13 08:58:17,0,143.497,38.52,10.0,1
2083,3,4.7,"239 km ESE of Ishinomaki, Japan",2011-03-13 09:06:34,0,143.775,37.517,8.6,1
2084,3,4.6,"202 km ESE of Kamaishi, Japan",2011-03-13 09:07:16,0,143.966,38.479,38.3,1
2085,3,4.8,"207 km E of Miyako, Japan",2011-03-13 09:08:35,0,144.352,39.617,37.2,1
2086,3,4.3,"209 km E of Miyako, Japan",2011-03-13 09:08:45,0,144.378,39.674,35.0,1
2087,3,4.8,"226 km E of Namie, Japan",2011-03-13 09:12:15,0,143.542,37.276,20.9,1
2088,3,4.6,"220 km E of Namie, Japan",2011-03-13 09:12:24,0,143.478,37.306,2.4,1
2089,3,5.1,"232 km ESE of Ishinomaki, Japan",2011-03-13 09:12:56,0,143.807,37.727,14.4,1
2090,3,4.5,"233 km ESE of Ishinomaki, Japan",2011-03-13 09:17:19,0,143.754,37.604,35.0,1
2091,3,4.8,"259 km ESE of Ishinomaki, Japan",2011-03-13 09:20:37,0,144.102,37.684,22.6,1
2092,3,4.8,"214 km E of Miyako, Japan",2011-03-13 09:22:46,0,144.437,39.696,14.6,1
2093,3,4.3,"220 km ESE of Kamaishi, Japan",2011-03-13 09:23:58,0,144.256,38.598,52.7,1
2094,3,4.6,"278 km ESE of Kamaishi, Japan",2011-03-13 09:24:52,0,144.561,37.929,35.0,1
2095,3,5.1,"57 km ESE of Kamaishi, Japan",2011-03-13 09:25:07,0,142.441,39.02,25.0,1
2096,3,4.4,"off the east coast of Honshu, Japan",2011-03-13 09:31:53,0,142.078,37.218,27.3,1
2097,3,4.9,"243 km E of Namie, Japan",2011-03-13 09:38:00,0,143.732,37.253,35.0,1
2098,3,4.5,"130 km E of Namie, Japan",2011-03-13 09:40:21,0,142.457,37.286,38.6,1
2099,3,4.9,"244 km E of Namie, Japan",2011-03-13 09:42:19,0,143.732,37.163,3.0,1
2100,3,4.7,"96 km ESE of Kitaibaraki, Japan",2011-03-13 09:45:42,0,141.781,36.532,35.0,1
2101,3,4.8,"210 km ESE of Yamada, Japan",2011-03-13 09:47:19,0,144.266,38.879,15.9,1
2102,3,5.6,"27 km SSE of ?funato, Japan",2011-03-13 09:52:30,0,141.858,38.849,33.0,1
2103,3,4.8,"off the east coast of Honshu, Japan",2011-03-13 10:03:53,0,142.083,36.59,35.0,1
2104,3,4.8,"off the east coast of Honshu, Japan",2011-03-13 10:04:00,0,143.687,37.704,13.9,1
2105,3,4.8,"192 km ESE of Iwaki, Japan",2011-03-13 10:29:19,0,142.974,36.617,7.5,1
2106,3,4.7,"237 km E of Yamada, Japan",2011-03-13 10:36:55,0,144.712,39.508,35.0,1
2107,3,4.8,"38 km SE of Ishinomaki, Japan",2011-03-13 10:43:11,0,141.631,38.194,65.0,1
2108,3,4.7,"off the east coast of Honshu, Japan",2011-03-13 10:44:32,0,143.447,39.808,21.1,1
2109,3,4.7,"72 km ESE of Kitaibaraki, Japan",2011-03-13 10:49:30,0,141.522,36.581,45.3,1
2110,3,4.9,"142 km E of Miyako, Japan",2011-03-13 10:50:56,0,143.596,39.658,36.7,1
2111,3,4.7,"162 km E of Iwaki, Japan",2011-03-13 10:54:46,0,142.699,36.936,47.2,1
2112,3,4.9,"203 km ESE of Namie, Japan",2011-03-13 10:58:57,0,143.203,36.982,18.4,1
2113,3,4.9,"212 km E of Miyako, Japan",2011-03-13 11:01:18,0,144.411,39.739,12.3,1
2114,3,4.7,"91 km E of Yamada, Japan",2011-03-13 11:05:10,0,143.006,39.418,46.4,1
2115,3,4.8,"43 km ESE of ?arai, Japan",2011-03-13 11:07:55,0,141.038,36.19,51.4,1
2116,3,4.7,"240 km E of Miyako, Japan",2011-03-13 11:08:30,0,144.741,39.837,35.0,1
2117,3,4.7,"102 km E of Namie, Japan",2011-03-13 11:11:58,0,142.153,37.398,5.3,1
2118,3,4.5,"57 km E of Yamada, Japan",2011-03-13 11:19:37,0,142.608,39.561,35.1,1
2119,3,4.7,"44 km SSE of ?funato, Japan",2011-03-13 11:27:32,0,141.94,38.711,50.6,1
2120,3,4.7,"202 km ESE of ?funato, Japan",2011-03-13 11:29:26,0,143.786,38.238,52.0,1
2121,3,5.7,"124 km E of Namie, Japan",2011-03-13 11:37:30,0,142.394,37.348,17.0,1
2122,3,4.2,"96 km E of Namie, Japan",2011-03-13 11:45:06,0,142.091,37.458,62.8,1
2123,3,4.9,"130 km E of Namie, Japan",2011-03-13 11:47:59,0,142.46,37.348,36.4,1
2124,3,4.9,"139 km E of Namie, Japan",2011-03-13 11:50:24,0,142.575,37.564,28.1,1
2125,3,4.7,"49 km ENE of Hasaki, Japan",2011-03-13 11:56:27,0,141.344,35.904,38.8,1
2126,3,4.8,"162 km E of Hachinohe, Japan",2011-03-13 12:01:22,0,143.418,40.607,37.5,1
2127,3,4.8,"133 km E of Namie, Japan",2011-03-13 12:02:50,0,142.502,37.364,17.8,1
2128,3,4.7,"228 km ESE of Kamaishi, Japan",2011-03-13 12:10:55,0,144.358,38.614,9.3,1
2129,3,4.6,"140 km E of Namie, Japan",2011-03-13 12:11:55,0,142.574,37.357,39.4,1
2130,3,4.7,"240 km ESE of Kamaishi, Japan",2011-03-13 12:14:12,0,144.336,38.3,41.7,1
2131,3,4.7,"261 km ESE of Yamada, Japan",2011-03-13 12:24:16,0,144.805,38.701,20.0,1
2132,3,4.8,"208 km E of Miyako, Japan",2011-03-13 12:25:36,0,144.375,39.717,20.9,1
2133,3,4.9,"off the east coast of Honshu, Japan",2011-03-13 12:27:10,0,142.232,36.276,29.0,1
2134,3,4.4,"132 km ENE of Hasaki, Japan",2011-03-13 12:33:16,0,142.163,36.237,35.0,1
2135,3,4.5,"166 km ESE of ?funato, Japan",2011-03-13 12:33:33,0,143.348,38.282,10.0,1
2136,3,4.7,"142 km ESE of Namie, Japan",2011-03-13 12:36:51,0,142.575,37.206,20.7,1
2137,3,4.7,"235 km E of Yamada, Japan",2011-03-13 12:39:43,0,144.685,39.346,35.0,1
2138,3,4.7,"259 km E of Namie, Japan",2011-03-13 12:41:59,0,143.888,37.106,28.2,1
2139,3,4.9,"263 km ESE of Ishinomaki, Japan",2011-03-13 12:42:34,0,144.062,37.484,41.5,1
2140,3,4.8,"85 km ESE of Namie, Japan",2011-03-13 12:44:30,0,141.921,37.259,50.7,1
2141,3,4.6,"257 km ESE of Ishinomaki, Japan",2011-03-13 12:51:49,0,144.05,37.613,24.9,1
2142,3,4.6,"86 km ESE of ?hara, Japan",2011-03-13 12:53:00,0,141.313,35.041,19.6,1
2143,3,4.8,"75 km ESE of ?hara, Japan",2011-03-13 12:53:32,0,141.162,34.995,16.4,1
2144,3,4.8,"209 km ESE of Ishinomaki, Japan",2011-03-13 12:55:54,0,143.553,37.794,40.7,1
2145,3,4.7,"239 km E of Namie, Japan",2011-03-13 12:56:17,0,143.701,37.355,4.8,1
2146,3,4.7,"144 km SE of ?funato, Japan",2011-03-13 12:59:13,0,142.935,38.19,38.2,1
2147,3,4.5,"249 km ESE of Namie, Japan",2011-03-13 13:01:06,0,143.767,37.072,35.0,1
2148,3,4.7,"97 km E of Ishinomaki, Japan",2011-03-13 13:01:10,0,142.406,38.292,35.0,1
2149,3,5.4,"149 km SE of Katsuura, Japan",2011-03-13 13:16:33,0,141.613,34.326,35.2,1
2150,3,4.9,"69 km E of Hasaki, Japan",2011-03-13 13:23:57,0,141.598,35.817,10.6,1
2151,3,4.5,"287 km ESE of Ishinomaki, Japan",2011-03-13 13:35:20,0,144.272,37.333,40.2,1
2152,3,4.7,"234 km ESE of ?funato, Japan",2011-03-13 13:36:01,0,143.977,37.93,35.0,1
2153,3,4.5,"205 km E of Miyako, Japan",2011-03-13 13:37:31,0,144.337,39.611,35.0,1
2154,3,4.5,"100 km ESE of Iwaki, Japan",2011-03-13 13:41:36,0,141.855,36.592,38.0,1
2155,3,4.7,"57 km SE of Kamaishi, Japan",2011-03-13 13:43:41,0,142.395,38.966,32.9,1
2156,3,4.3,"107 km SE of Ishinomaki, Japan",2011-03-13 13:49:29,0,142.279,37.828,42.4,1
2157,3,4.2,"264 km ESE of Ishinomaki, Japan",2011-03-13 13:50:20,0,144.111,37.567,35.0,1
2158,3,4.3,"249 km E of Yamada, Japan",2011-03-13 13:51:25,0,144.806,39.122,0.9,1
2159,3,4.5,"48 km ESE of Iwaki, Japan",2011-03-13 14:01:17,0,141.401,36.929,30.5,1
2160,3,4.6,"98 km ESE of Kamaishi, Japan",2011-03-13 14:02:13,0,142.972,39.063,35.0,1
2161,3,4.6,"60 km ESE of Namie, Japan",2011-03-13 14:04:26,0,141.64,37.283,59.4,1
2162,3,4.5,"208 km ESE of Ishinomaki, Japan",2011-03-13 14:10:40,0,143.531,37.78,35.0,1
2163,3,4.7,"90 km E of Namie, Japan",2011-03-13 14:14:27,0,142.008,37.612,10.1,1
2164,3,4.5,"107 km ENE of Hasaki, Japan",2011-03-13 14:16:39,0,141.908,36.147,5.3,1
2165,3,4.4,"236 km ESE of Yamada, Japan",2011-03-13 14:28:07,0,144.575,38.868,35.0,1
2166,3,4.5,"33 km ESE of Iwaki, Japan",2011-03-13 14:28:35,0,141.213,36.902,39.7,1
2167,3,5.2,"74 km ESE of ?tsuchi, Japan",2011-03-13 14:31:57,0,142.729,39.167,27.2,1
2168,3,4.7,"77 km E of Namie, Japan",2011-03-13 14:40:31,0,141.87,37.592,7.7,1
2169,3,5.1,"128 km SE of ?funato, Japan",2011-03-13 14:41:20,0,142.791,38.282,12.0,1
2170,3,4.6,"56 km SE of Kamaishi, Japan",2011-03-13 14:44:11,0,142.4,38.976,11.8,1
2171,3,4.3,"163 km ESE of Ishinomaki, Japan",2011-03-13 14:46:39,0,143.085,37.977,4.2,1
2172,3,4.4,"127 km E of Namie, Japan",2011-03-13 14:47:46,0,142.439,37.437,35.0,1
2173,3,4.4,"103 km E of Namie, Japan",2011-03-13 14:47:51,0,142.15,37.327,35.0,1
2174,3,5.4,"148 km ESE of Ishinomaki, Japan",2011-03-13 14:48:01,0,142.783,37.767,17.9,1
2175,3,4.4,"258 km ESE of Iwaki, Japan",2011-03-13 14:52:11,0,143.694,36.491,13.3,1
2176,3,5.2,"off the east coast of Honshu, Japan",2011-03-13 15:08:48,0,144.471,36.902,21.1,1
2177,3,5.2,"29 km S of Hasaki, Japan",2011-03-13 15:10:52,0,140.834,35.468,35.0,1
2178,3,4.8,"149 km ESE of Ishinomaki, Japan",2011-03-13 15:11:59,0,142.811,37.801,35.0,1
2179,3,4.4,"236 km ESE of Ishinomaki, Japan",2011-03-13 15:18:39,0,143.83,37.686,23.3,1
2180,3,4.1,"56 km ENE of Yamada, Japan",2011-03-13 15:25:55,0,142.587,39.572,35.0,1
2181,3,5.0,"54 km E of Yamada, Japan",2011-03-13 15:27:21,0,142.586,39.445,36.9,1
2182,3,4.4,"189 km ESE of ?funato, Japan",2011-03-13 15:38:58,0,143.599,38.22,20.3,1
2183,3,4.5,"157 km E of Miyako, Japan",2011-03-13 15:43:30,0,143.77,39.769,29.9,1
2184,3,4.7,"273 km ESE of Ishinomaki, Japan",2011-03-13 15:44:12,0,144.229,37.574,35.0,1
2185,3,4.6,"62 km ESE of Kamaishi, Japan",2011-03-13 15:45:13,0,142.561,39.124,32.8,1
2186,3,4.4,"137 km ESE of Kamaishi, Japan",2011-03-13 15:56:20,0,143.268,38.686,22.9,1
2187,3,4.6,"14 km SSE of Asahi, Japan",2011-03-13 16:04:43,0,140.726,35.604,38.3,1
2188,3,4.4,"240 km E of Hasaki, Japan",2011-03-13 16:07:18,0,143.456,36.12,14.8,1
2189,3,4.0,"109 km ENE of Hasaki, Japan",2011-03-13 16:10:31,0,141.938,36.132,38.0,1
2190,3,4.8,"80 km ESE of Yamada, Japan",2011-03-13 16:16:00,0,142.86,39.296,22.8,1
2191,3,4.6,"236 km ESE of Kamaishi, Japan",2011-03-13 16:34:52,0,144.297,38.324,35.0,1
2192,3,4.5,"235 km E of Namie, Japan",2011-03-13 16:39:45,0,143.637,37.212,5.3,1
2193,3,4.2,"85 km ESE of Kamaishi, Japan",2011-03-13 16:41:36,0,142.695,38.859,26.9,1
2194,3,4.7,"63 km ESE of Kamaishi, Japan",2011-03-13 16:44:59,0,142.573,39.104,27.9,1
2195,3,4.2,"126 km ESE of Ishinomaki, Japan",2011-03-13 16:47:03,0,142.661,38.031,31.4,1
2196,3,4.6,"17 km SE of Kisarazu, Japan",2011-03-13 16:47:54,0,140.049,35.256,24.9,1
2197,3,4.4,"143 km E of Yamada, Japan",2011-03-13 16:47:58,0,143.619,39.504,39.5,1
2198,3,4.3,"124 km E of Yamada, Japan",2011-03-13 16:53:00,0,143.385,39.346,35.0,1
2199,3,4.6,"159 km ESE of Ishinomaki, Japan",2011-03-13 16:57:21,0,142.844,37.665,38.5,1
2200,3,5.1,"70 km E of ?hara, Japan",2011-03-13 17:01:30,0,141.149,35.132,16.6,1
2201,3,5.1,"219 km ESE of Ishinomaki, Japan",2011-03-13 17:04:01,0,143.597,37.645,35.0,1
2202,3,4.9,"228 km ESE of Ishinomaki, Japan",2011-03-13 17:05:58,0,143.67,37.569,35.0,1
2203,3,4.6,"257 km ESE of Namie, Japan",2011-03-13 17:07:36,0,143.83,36.967,35.0,1
2204,3,4.1,"65 km E of ?hara, Japan",2011-03-13 17:14:34,0,141.101,35.16,35.0,1
2205,3,4.8,"158 km ESE of Ishinomaki, Japan",2011-03-13 17:20:19,0,143.015,37.949,35.0,1
2206,3,4.8,"16 km SE of Asahi, Japan",2011-03-13 17:29:10,0,140.758,35.599,35.0,1
2207,3,4.0,"254 km ESE of Iwaki, Japan",2011-03-13 17:33:43,0,143.593,36.352,35.0,1
2208,3,4.8,"116 km ENE of Hasaki, Japan",2011-03-13 17:40:04,0,141.932,36.293,42.6,1
2209,3,5.0,"125 km ESE of Ishinomaki, Japan",2011-03-13 17:40:30,0,142.595,37.933,20.0,1
2210,3,4.9,"254 km ESE of ?funato, Japan",2011-03-13 17:44:31,0,144.21,37.89,35.0,1
2211,3,4.7,"80 km ENE of Hasaki, Japan",2011-03-13 17:50:07,0,141.662,35.99,41.2,1
2212,3,4.2,"295 km ESE of ?funato, Japan",2011-03-13 17:51:45,0,144.67,37.772,35.0,1
2213,3,4.2,"125 km ESE of Namie, Japan",2011-03-13 17:53:41,0,142.375,37.198,38.2,1
2214,3,5.6,"65 km E of ?hara, Japan",2011-03-13 17:55:21,0,141.1,35.152,9.6,1
2215,3,4.6,"52 km ENE of Kashima-shi, Japan",2011-03-13 18:03:21,0,141.151,36.2,35.0,1
2216,3,4.5,"168 km ESE of Kamaishi, Japan",2011-03-13 18:40:25,0,143.63,38.643,35.0,1
2217,3,4.6,"98 km ESE of Kitaibaraki, Japan",2011-03-13 18:44:11,0,141.776,36.458,35.0,1
2218,3,4.8,"82 km ESE of Ishinomaki, Japan",2011-03-13 18:45:15,0,142.208,38.232,35.0,1
2219,3,4.8,"59 km E of ?hara, Japan",2011-03-13 18:49:32,0,141.045,35.189,36.4,1
2220,3,4.8,"93 km ENE of Hasaki, Japan",2011-03-13 18:56:00,0,141.802,36.029,25.4,1
2221,3,4.7,"154 km ESE of Ishinomaki, Japan",2011-03-13 18:59:16,0,142.99,38.028,32.2,1
2222,3,4.6,"240 km SE of ?funato, Japan",2011-03-13 19:07:15,0,143.983,37.832,36.2,1
2223,3,4.3,"229 km ESE of Iwaki, Japan",2011-03-13 19:10:31,0,143.329,36.402,35.0,1
2224,3,4.9,"14 km N of Hasaki, Japan",2011-03-13 19:16:41,0,140.839,35.863,35.0,1
2225,3,4.1,"151 km ESE of Yamada, Japan",2011-03-13 19:32:55,0,143.662,39.175,35.0,1
2226,3,4.8,"127 km ESE of Namie, Japan",2011-03-13 19:34:47,0,142.349,37.088,35.0,1
2227,3,4.9,"233 km ESE of Ishinomaki, Japan",2011-03-13 19:38:13,0,143.677,37.479,35.0,1
2228,3,4.0,"13 km SSE of Hasaki, Japan",2011-03-13 19:41:25,0,140.914,35.632,35.0,1
2229,3,4.9,"267 km ESE of Kamaishi, Japan",2011-03-13 19:46:27,0,144.667,38.266,35.0,1
2230,3,4.1,"185 km ESE of Ishinomaki, Japan",2011-03-13 19:52:36,0,143.183,37.651,35.0,1
2231,3,4.0,"218 km ENE of Hasaki, Japan",2011-03-13 19:54:16,0,143.17,36.248,35.0,1
2232,3,4.4,"134 km ESE of Ishinomaki, Japan",2011-03-13 19:57:57,0,142.762,38.046,35.0,1
2233,3,5.2,"92 km E of Iwaki, Japan",2011-03-13 19:59:50,0,141.906,36.921,25.4,1
2234,3,4.8,"101 km E of Namie, Japan",2011-03-13 20:13:41,0,142.147,37.403,44.3,1
2235,3,4.0,"42 km NE of Hasaki, Japan",2011-03-13 20:23:38,0,141.215,35.954,35.0,1
2236,3,4.1,"240 km ESE of Ishinomaki, Japan",2011-03-13 20:30:58,0,143.803,37.549,35.0,1
2237,3,4.1,"95 km E of Namie, Japan",2011-03-13 20:32:21,0,142.064,37.348,35.0,1
2238,3,4.8,"230 km ESE of Ishinomaki, Japan",2011-03-13 20:35:14,0,143.742,37.644,35.0,1
2239,3,4.3,"212 km E of Miyako, Japan",2011-03-13 20:44:31,0,144.411,39.768,35.0,1
2240,3,4.3,"135 km E of Yamada, Japan",2011-03-13 20:47:24,0,143.518,39.591,35.0,1
2241,3,4.5,"276 km ESE of Namie, Japan",2011-03-13 20:51:19,0,144.003,36.828,35.0,1
2242,3,4.5,"263 km E of Iwaki, Japan",2011-03-13 20:51:40,0,143.813,36.734,35.0,1
2243,3,4.6,"62 km ENE of Hasaki, Japan",2011-03-13 20:57:41,0,141.501,35.869,35.0,1
2244,3,4.8,"257 km ESE of ?funato, Japan",2011-03-13 20:58:41,0,144.241,37.865,35.0,1
2245,3,4.7,"91 km E of Hasaki, Japan",2011-03-13 21:02:00,0,141.831,35.625,28.7,1
2246,3,4.7,"93 km E of Namie, Japan",2011-03-13 21:13:39,0,142.052,37.584,34.3,1
2247,3,4.9,"210 km ESE of Ishinomaki, Japan",2011-03-13 21:16:01,0,143.585,37.849,35.0,1
2248,3,4.7,"84 km ESE of Ishinomaki, Japan",2011-03-13 21:17:22,0,142.213,38.172,21.7,1
2249,3,4.8,"178 km ESE of Ishinomaki, Japan",2011-03-13 21:21:06,0,143.181,37.807,10.3,1
2250,3,4.7,"226 km ESE of Kamaishi, Japan",2011-03-13 21:27:20,0,144.314,38.558,35.0,1
2251,3,4.8,"281 km E of Namie, Japan",2011-03-13 21:32:06,0,144.165,37.237,35.0,1
2252,3,4.6,"109 km E of Hasaki, Japan",2011-03-13 21:37:45,0,142.034,35.65,37.0,1
2253,3,4.2,"148 km E of Namie, Japan",2011-03-13 21:40:18,0,142.674,37.468,49.9,1
2254,3,4.4,"223 km E of Miyako, Japan",2011-03-13 21:46:32,0,144.547,39.754,24.6,1
2255,3,4.3,"82 km E of Hasaki, Japan",2011-03-13 21:49:13,0,141.74,35.805,35.0,1
2256,3,4.6,"49 km SE of Kamaishi, Japan",2011-03-13 21:52:57,0,142.305,38.995,38.4,1
2257,3,4.4,"142 km ESE of Ishinomaki, Japan",2011-03-13 21:54:14,0,142.666,37.728,15.0,1
2258,3,4.2,"56 km ENE of Hasaki, Japan",2011-03-13 21:57:02,0,141.425,35.893,20.8,1
2259,3,4.9,"off the east coast of Honshu, Japan",2011-03-13 22:04:41,0,144.62,37.043,28.0,1
2260,3,4.7,"11 km ENE of Ichinoseki, Japan",2011-03-13 22:12:57,0,141.244,38.974,111.8,1
2261,3,4.8,"16 km ESE of ?arai, Japan",2011-03-13 22:16:33,0,140.768,36.282,35.0,1
2262,3,5.2,"92 km ENE of Hasaki, Japan",2011-03-13 22:20:18,0,141.792,36.023,21.2,1
2263,3,4.7,"118 km E of Miyako, Japan",2011-03-13 22:23:58,0,143.317,39.768,27.1,1
2264,3,5.0,"95 km ENE of Hasaki, Japan",2011-03-13 22:26:04,0,141.861,35.933,2.8,1
2265,3,4.2,"54 km ESE of Kamaishi, Japan",2011-03-13 22:35:59,0,142.4,39.016,35.0,1
2266,3,4.7,"199 km E of Namie, Japan",2011-03-13 22:38:20,0,143.252,37.482,29.3,1
2267,3,4.0,"101 km ENE of Namie, Japan",2011-03-13 22:42:14,0,142.11,37.732,35.8,1
2268,3,4.9,"261 km ESE of Kamaishi, Japan",2011-03-13 22:45:28,0,144.738,38.56,22.5,1
2269,3,4.7,"151 km ENE of Hasaki, Japan",2011-03-13 22:49:35,0,142.359,36.297,11.3,1
2270,3,4.4,"15 km S of Iwaki, Japan",2011-03-13 22:56:32,0,140.89,36.906,60.1,1
2271,3,4.4,"44 km ENE of Miyako, Japan",2011-03-13 23:06:20,0,142.433,39.785,60.3,1
2272,3,4.1,"115 km ESE of Kamaishi, Japan",2011-03-13 23:10:32,0,143.045,38.786,48.0,1
2273,3,4.1,"77 km ESE of Kamaishi, Japan",2011-03-13 23:15:44,0,142.687,38.994,41.6,1
2274,3,4.9,"218 km ESE of Namie, Japan",2011-03-13 23:16:32,0,143.395,37.012,14.9,1
2275,3,4.4,"219 km ESE of Namie, Japan",2011-03-13 23:16:48,0,143.401,37.018,42.9,1
2276,3,4.1,"247 km ESE of Namie, Japan",2011-03-13 23:24:37,0,143.731,37.012,2.9,1
2277,3,4.4,"244 km ESE of Namie, Japan",2011-03-13 23:24:49,0,143.705,37.068,10.4,1
2278,3,4.0,"255 km E of Miyako, Japan",2011-03-13 23:29:05,0,144.915,39.665,35.0,1
2279,3,4.4,"291 km SE of ?funato, Japan",2011-03-13 23:29:38,0,144.509,37.632,3.9,1
2280,3,4.2,"6 km NW of Daigo, Japan",2011-03-13 23:33:15,0,140.307,36.811,55.7,1
2281,3,4.3,"95 km ENE of Hasaki, Japan",2011-03-13 23:35:17,0,141.781,36.125,42.4,1
2282,3,4.6,"230 km ESE of Namie, Japan",2011-03-13 23:35:39,0,143.531,37.017,6.3,1
2283,3,4.0,"108 km NE of Hasaki, Japan",2011-03-13 23:38:06,0,141.827,36.285,36.1,1
2284,3,4.3,"91 km E of Hasaki, Japan",2011-03-13 23:40:27,0,141.831,35.853,35.0,1
2285,3,4.7,"8 km E of Takahagi, Japan",2011-03-13 23:41:27,0,140.807,36.711,31.9,1
2286,3,4.3,"250 km ESE of Ishinomaki, Japan",2011-03-13 23:42:26,0,143.91,37.51,35.0,1
2287,3,4.0,"112 km ESE of Namie, Japan",2011-03-13 23:49:06,0,142.149,37.053,35.0,1
2288,3,5.0,"15 km ENE of Hasaki, Japan",2011-03-13 23:53:46,0,140.997,35.763,4.6,1
2289,3,4.2,"252 km ESE of Ishinomaki, Japan",2011-03-13 23:58:28,0,143.869,37.392,12.9,1
2290,3,4.8,"238 km E of Namie, Japan",2011-03-14 00:07:53,0,143.673,37.205,35.0,1
2291,3,4.9,"off the east coast of Honshu, Japan",2011-03-14 00:13:32,0,144.449,39.685,35.0,1
2292,3,4.8,"234 km ENE of Miyako, Japan",2011-03-14 00:13:33,0,144.531,40.338,20.8,1
2293,3,4.7,"104 km ESE of Iwaki, Japan",2011-03-14 00:15:29,0,141.976,36.719,28.1,1
2294,3,4.2,"178 km ESE of Iwaki, Japan",2011-03-14 00:19:50,0,142.781,36.545,14.2,1
2295,3,5.0,"80 km ESE of Iwaki, Japan",2011-03-14 00:22:47,0,141.771,36.905,9.7,1
2296,3,4.4,"269 km ESE of Ishinomaki, Japan",2011-03-14 00:32:35,0,144.163,37.55,35.0,1
2297,3,4.6,"276 km ESE of ?funato, Japan",2011-03-14 00:40:17,0,144.507,37.884,23.0,1
2298,3,4.2,"23 km SE of Hasaki, Japan",2011-03-14 00:54:06,0,141.03,35.591,28.6,1
2299,3,4.3,"31 km S of Hasaki, Japan",2011-03-14 00:55:48,0,140.866,35.45,26.7,1
2300,3,4.6,"116 km ESE of Iwaki, Japan",2011-03-14 01:01:05,0,142.111,36.684,47.4,1
2301,3,5.5,"29 km ENE of ?arai, Japan",2011-03-14 01:02:38,0,140.894,36.408,11.0,1
2302,3,4.7,"86 km ESE of Katsuura, Japan",2011-03-14 01:04:45,0,141.127,34.752,31.3,1
2303,3,4.5,"23 km E of Hasaki, Japan",2011-03-14 01:13:11,0,141.088,35.772,35.0,1
2304,3,4.2,"131 km E of Namie, Japan",2011-03-14 01:23:23,0,142.471,37.31,61.3,1
2305,3,4.2,"106 km E of Namie, Japan",2011-03-14 01:27:51,0,142.181,37.668,44.1,1
