time,lat,lng,depth,mag,place,country
2015/06/26 04:35:56,35.739,-97.388,4.9,3.5,"9 km NW of Arcadia, Oklahoma",USA
2015/06/26 05:54:03,35.7417,-97.3796,5.0,3.7,"9 km NNW of Arcadia, Oklahoma",USA
2015/06/26 06:19:23,35.7436,-97.3771,5.752,3.4,"9 km NNW of Arcadia, Oklahoma",USA
2015/06/26 10:18:35,36.101,-97.344,5.0,3.1,"6 km SSE of Orlando, Oklahoma",USA
2015/06/26 10:49:58,35.74,-97.379,4.8,3.4,"9 km NNW of Arcadia, Oklahoma",USA
2015/06/27 00:56:43,36.8519,-97.6976,6.76,3.2,"5 km NNE of Medford, Oklahoma",USA
2015/06/27 02:38:11,35.8769,-97.0439,5.0,3.0,"7 km W of Tryon, Oklahoma",USA
2015/06/27 03:31:28,36.7458,-98.2238,4.61,3.5,"6 km W of Nescatunga, Oklahoma",USA
2015/06/27 13:03:03,36.5373,-97.7295,4.994,3.0,"6 km WSW of Hunter, Oklahoma",USA
2015/06/27 20:09:16,36.9449,-97.6328,5.357,3.0,"2 km NE of Renfrow, Oklahoma",USA
2015/06/27 22:49:06,36.5909,-97.5649,5.961,3.1,"9 km ENE of Hunter, Oklahoma",USA
2015/06/28 00:24:18,43.7129,-105.2941,0.0,3.2,"16 km ESE of Wright, Wyoming",USA
2015/06/28 01:35:19,36.6779,-98.1617,5.0,3.4,"2 km NE of Jet, Oklahoma",USA
2015/06/28 09:15:03,47.394,-70.092,7.4,3.3,"5 km NW of La Pocatière, Canada",USA
2015/06/28 14:37:15,36.2889,-97.5203,6.481,3.3,"6 km WNW of Lucien, Oklahoma",USA
2015/06/28 15:36:50,36.0789,-97.5853,5.642,3.1,"9 km SSE of Marshall, Oklahoma",USA
2015/06/28 22:38:25,36.3203,-96.8228,3.41,3.1,"2 km SW of Pawnee, Oklahoma",USA
2015/06/29 02:46:07,36.9507,-97.6913,5.0,3.1,"4 km NW of Renfrow, Oklahoma",USA
2015/06/29 04:12:37,36.9196,-97.8632,0.165,3.5,"6 km NE of Wakita, Oklahoma",USA
2015/06/29 06:08:42,36.733,-117.2486667,1.9,3.26,"17km NNW of Stovepipe Wells, CA",USA
2015/06/29 13:23:01,32.5614,-90.0744,5.0,3.2,"6 km SSW of Canton, Mississippi",USA
2015/06/29 18:06:10,43.7437,-105.2594,0.0,3.4,"18 km E of Wright, Wyoming",USA
2015/06/30 06:44:07,32.9911667,-88.0511667,0.14,3.5,"12 km W of Union, Alabama",USA
2015/06/30 11:20:07,35.594,-97.373,4.3,3.3,"7 km N of Spencer, Oklahoma",USA
2015/06/30 15:42:54,42.1464,-85.0459,5.0,3.3,"5 km NNE of Burlington, Michigan",USA
2015/06/30 21:42:00,35.9159,-97.3133,5.079,3.2,"6 km WSW of Langston, Oklahoma",USA
2015/06/30 21:47:44,32.354,-115.208,26.01,3.24,"1km W of Delta, B.C., MX",USA
2015/07/01 17:15:47,36.0912,-97.1003,3.848,3.5,"4 km SW of Stillwater, Oklahoma",USA
2015/07/01 18:32:53,44.085,-66.253,5.0,3.5,"30 km NNW of Yarmouth, Canada",USA
2015/07/01 21:59:53,36.0707,-97.437,5.508,3.3,"2 km WNW of Mulhall, Oklahoma",USA
2015/07/02 19:38:39,32.981,-115.5813333,11.76,3.57,"5km W of Brawley, CA",USA
2015/07/02 20:28:37,36.4207,-97.3336,5.0,3.2,"14 km WSW of Red Rock, Oklahoma",USA
2015/07/02 22:40:35,36.8242,-97.7204,4.914,3.1,"2 km NNE of Medford, Oklahoma",USA
2015/07/03 05:19:31,36.2812,-97.5192,5.0,3.5,"5 km W of Lucien, Oklahoma",USA
2015/07/03 10:43:54,36.757,-97.565,6.445,3.0,"6 km SW of Deer Creek, Oklahoma",USA
2015/07/03 16:18:37,43.6701,-105.2688,0.0,3.2,"20 km ESE of Wright, Wyoming",USA
2015/07/04 01:05:22,36.293,-96.861,3.8,3.4,"7 km SW of Pawnee, Oklahoma",USA
2015/07/04 11:57:56,36.281,-97.516,5.7,3.3,"5 km W of Lucien, Oklahoma",USA
2015/07/04 12:33:51,36.7615,-97.5569,5.0,3.1,"5 km SW of Deer Creek, Oklahoma",USA
2015/07/04 15:42:18,44.0895,-122.831,7.95,4.14,"16 km ENE of Springfield, Oregon",USA
2015/07/04 16:00:03,37.8473333,-112.4656667,3.37,4.09,Utah,USA
2015/07/04 21:00:27,36.52,-98.4749,3.151,3.6,"2 km WNW of Aline, Oklahoma",USA
2015/07/05 07:45:00,49.0139,-122.1706,7.8,3.3,"7 km ENE of Sumas, Washington",USA
2015/07/06 03:35:32,31.2343333,-115.9365,4.56,3.38,"80km SE of Maneadero, B.C., MX",USA
2015/07/06 06:20:39,35.7446,-97.3762,5.581,3.3,"9 km NNW of Arcadia, Oklahoma",USA
2015/07/06 13:56:24,27.6939,-111.6157,10.0,4.2,"63 km WSW of San Carlos, Mexico",USA
2015/07/07 10:53:12,35.7443,-97.3747,5.0,3.1,"9 km NNW of Arcadia, Oklahoma",USA
2015/07/07 18:46:27,34.0953333,-120.6366667,18.56,3.63,"26km WNW of San Miguel Is., CA",USA
2015/07/08 01:13:20,36.8427,-97.8828,5.499,3.0,"5 km SE of Wakita, Oklahoma",USA
2015/07/08 16:33:28,35.7412,-97.3835,6.21,3.4,"9 km NNW of Arcadia, Oklahoma",USA
2015/07/09 06:45:19,35.6663,-97.0947,5.0,3.0,"4 km SW of Wellston, Oklahoma",USA
2015/07/09 18:14:18,31.258,-119.5298333,7.75,3.26,"206km SSW of San Clemente Is. (SE tip), CA",USA
2015/07/10 02:11:28,26.4797,-111.0621,10.0,4.1,"Baja California Sur, Mexico",USA
2015/07/10 03:29:49,38.8081667,-122.7903333,3.026,3.83,"6 km WSW of Cobb, California",USA
2015/07/10 09:58:56,36.5222,-98.4682,4.243,3.5,"2 km NW of Aline, Oklahoma",USA
2015/07/10 23:09:16,36.662,-98.2852,5.426,3.7,"9 km W of Jet, Oklahoma",USA
2015/07/11 00:56:53,36.2891,-97.5168,7.44,3.6,"5 km WNW of Lucien, Oklahoma",USA
2015/07/11 01:21:19,36.294,-97.523,7.2,3.1,"5 km ESE of Covington, Oklahoma",USA
2015/07/11 09:23:35,36.0247,-97.1049,3.855,3.7,"8 km NW of Perkins, Oklahoma",USA
2015/07/11 09:56:05,31.4963,-114.3303,9.999,3.0,"26 km SE of Golfo de Santa Clara, Mexico",USA
2015/07/11 10:22:19,31.481,-114.34,19.779,3.1,"27 km SSE of Golfo de Santa Clara, Mexico",USA
2015/07/11 15:38:39,31.4638333,-114.3406667,22.91,3.43,"102km SE of Estacion Coahuila, B.C., MX",USA
2015/07/11 21:52:09,36.5264,-98.4653,5.0,3.1,"2 km NW of Aline, Oklahoma",USA
2015/07/12 22:37:21,36.8682,-98.0086,5.425,3.1,"7 km WSW of Wakita, Oklahoma",USA
2015/07/13 20:08:13,43.6904,-105.2825,0.0,3.3,"18 km ESE of Wright, Wyoming",USA
2015/07/13 23:52:35,37.5333333,-118.6685,8.905,3.01,"3 km NW of Swall Meadows, California",USA
2015/07/14 01:33:58,35.7419,-97.5763,6.169,3.4,"11 km SE of Cashion, Oklahoma",USA
2015/07/14 08:22:15,34.9775,-97.6798,4.776,3.2,"7 km SW of Dibble, Oklahoma",USA
2015/07/14 10:58:51,35.8174,-97.4461,4.783,3.2,"7 km SSW of Guthrie, Oklahoma",USA
2015/07/14 17:41:45,43.5726,-105.3214,0.0,3.3,"24 km SE of Wright, Wyoming",USA
2015/07/14 18:28:00,43.763,-105.2497,0.0,3.2,"19 km E of Wright, Wyoming",USA
2015/07/15 08:57:15,35.9874,-97.5652,4.136,3.4,"4 km NE of Crescent, Oklahoma",USA
2015/07/15 22:00:19,45.4743333,-74.5435,10.23,3.27,"15 km SSE of Hawkesbury, Canada",USA
2015/07/16 01:45:50,41.8782,-119.6265,9.5,3.2,"43 km E of Fort Bidwell, California",USA
2015/07/16 01:50:17,41.88,-119.644,10.0,3.4,"42 km E of Fort Bidwell, California",USA
2015/07/16 01:50:49,41.8712,-119.6284,8.8,3.4,"43 km E of Fort Bidwell, California",USA
2015/07/16 01:52:11,41.8986,-119.6367,10.1,4.6,"42 km E of Fort Bidwell, California",USA
2015/07/16 01:57:08,41.8557,-119.6545,9.4,3.2,"41 km E of Fort Bidwell, California",USA
2015/07/16 01:57:26,41.9006,-119.6373,8.5,4.0,"42 km E of Fort Bidwell, California",USA
2015/07/16 02:50:44,41.8872,-119.6167,7.9,3.0,"44 km E of Fort Bidwell, California",USA
2015/07/16 05:51:30,41.8534,-119.6478,8.3,3.8,"41 km E of Fort Bidwell, California",USA
2015/07/16 09:45:34,41.8714,-119.6366,2.1,3.7,"42 km E of Fort Bidwell, California",USA
2015/07/16 10:46:04,30.8476667,-115.6706667,11.75,3.26,"129km SE of Maneadero, B.C., MX",USA
2015/07/16 13:33:30,29.0804,-113.5584,28.34,4.3,"74 km NNE of San Luis, Mexico",USA
2015/07/16 17:14:32,41.8954,-119.63,7.6,3.7,"43 km E of Fort Bidwell, California",USA
2015/07/17 12:30:37,36.5245,-98.4652,4.632,3.6,"2 km NW of Aline, Oklahoma",USA
2015/07/17 12:52:53,41.8665,-119.652,9.2,3.3,"41 km E of Fort Bidwell, California",USA
2015/07/18 20:11:24,34.579,-120.8703333,-0.34,3.1,"37km WSW of Vandenberg Air Force Base, CA",USA
2015/07/19 01:36:06,39.4526667,-120.28,7.791,3.19,"16 km NNW of Truckee, California",USA
2015/07/19 10:54:58,41.8508,-119.6404,8.7,3.4,Nevada,USA
2015/07/19 18:01:50,43.7277,-105.2589,0.0,3.3,"18 km E of Wright, Wyoming",USA
2015/07/20 03:33:24,36.8713,-97.895,3.961,3.1,"2 km ESE of Wakita, Oklahoma",USA
2015/07/20 06:31:32,25.4348,-109.6859,10.0,4.6,"51 km SW of Campo Pesquero el Colorado, Mexico",USA
2015/07/20 18:03:39,43.8148,-105.2816,0.0,3.2,"18 km ENE of Wright, Wyoming",USA
2015/07/20 20:19:03,36.842,-98.2593,4.079,4.4,"7 km SSE of Byron, Oklahoma",USA
2015/07/20 20:50:16,36.3875,-96.8597,5.0,3.4,Oklahoma,USA
2015/07/20 20:54:32,36.8458,-98.2516,5.0,3.7,"7 km SSE of Byron, Oklahoma",USA
2015/07/21 02:10:21,36.8477,-98.2588,3.909,3.4,"6 km SSE of Byron, Oklahoma",USA
2015/07/21 05:00:04,41.8627,-119.6424,9.2,3.4,"42 km E of Fort Bidwell, California",USA
2015/07/21 05:02:04,36.6,-97.6892,5.696,3.3,"4 km NNW of Hunter, Oklahoma",USA
2015/07/21 07:38:28,36.2807,-97.4588,1.106,3.0,"0 km NNW of Lucien, Oklahoma",USA
2015/07/21 08:46:54,36.2821,-97.6428,2.959,3.2,"3 km NE of Douglas, Oklahoma",USA
2015/07/21 09:08:41,36.834,-98.25,4.946,3.5,"8 km SSE of Byron, Oklahoma",USA
2015/07/21 09:41:14,37.5776667,-121.974,8.37,3.98,"3 km NNE of Fremont, California",USA
2015/07/21 11:16:13,36.837,-98.245,5.0,3.1,Oklahoma,USA
2015/07/21 13:10:54,36.284,-97.638,4.0,3.0,"3 km NE of Douglas, Oklahoma",USA
2015/07/21 18:24:08,36.8367,-98.2445,5.338,3.5,"8 km SSE of Byron, Oklahoma",USA
2015/07/22 01:19:30,36.8464,-98.2284,0.149,3.2,"8 km SE of Byron, Oklahoma",USA
2015/07/22 02:55:53,38.8175,-122.76,1.703,3.05,"3 km W of Cobb, California",USA
2015/07/22 05:23:50,41.8862,-119.6335,10.5,3.3,"43 km E of Fort Bidwell, CA",USA
2015/07/22 10:48:27,36.6004,-97.6848,6.216,3.2,"4 km NNW of Hunter, Oklahoma",USA
2015/07/22 15:51:54,36.6192,-116.2475,7.4,3.0,"51 km NNW of Pahrump, Nevada",USA
2015/07/22 22:07:07,41.8878,-119.6288,7.8,4.0,"43 km E of Fort Bidwell, California",USA
2015/07/23 12:20:55,36.3439,-96.7945,4.323,3.3,"1 km NE of Pawnee, Oklahoma",USA
2015/07/23 13:28:57,36.3404,-96.8037,5.0,3.3,"0 km N of Pawnee, Oklahoma",USA
2015/07/23 17:33:19,35.4476,-97.1152,6.039,3.0,"2 km WNW of McLoud, Oklahoma",USA
2015/07/23 20:16:55,43.8781,-105.3057,0.0,3.2,"20 km NE of Wright, Wyoming",USA
2015/07/24 00:44:46,43.561,-105.3119,0.0,3.3,Wyoming,USA
2015/07/24 12:31:13,36.615,-98.4056,3.497,3.5,"6 km NE of Carmen, Oklahoma",USA
2015/07/24 16:01:01,36.296,-97.5234,8.233,3.1,"5 km ESE of Covington, Oklahoma",USA
2015/07/24 16:21:23,36.8416,-98.2303,5.208,3.1,"8 km SE of Byron, Oklahoma",USA
2015/07/24 19:02:40,43.8521,-105.3162,0.0,3.3,"18 km NE of Wright, Wyoming",USA
2015/07/25 04:10:33,36.6047,-97.6149,5.161,3.2,"6 km NE of Hunter, Oklahoma",USA
2015/07/25 04:49:02,36.159,-96.948,4.2,3.0,"7 km SSW of Glencoe, Oklahoma",USA
2015/07/25 08:47:53,36.3397,-96.8201,1.296,3.0,"1 km W of Pawnee, Oklahoma",USA
2015/07/25 11:14:44,35.9902,-97.5661,4.269,3.7,"4 km NNE of Crescent, Oklahoma",USA
2015/07/25 12:54:06,34.092,-117.445,5.079,3.81,"1km ESE of Fontana, CA",USA
2015/07/25 16:24:59,43.8068,-105.2897,0.0,3.2,"17 km ENE of Wright, Wyoming",USA
2015/07/25 23:34:58,43.6871,-105.2589,0.0,3.4,"20 km ESE of Wright, Wyoming",USA
2015/07/26 06:59:44,35.9877,-97.5661,5.964,3.2,"4 km NNE of Crescent, Oklahoma",USA
2015/07/26 09:15:05,35.95,-96.78,5.1,3.0,"4 km SSW of Cushing, Oklahoma",USA
2015/07/26 09:54:33,35.989,-97.5694,5.468,3.6,"4 km NNE of Crescent, Oklahoma",USA
2015/07/26 11:30:47,36.519,-99.009,5.0,3.2,"7 km NNE of Quinlan, Oklahoma",USA
2015/07/26 13:26:50,35.9983,-97.5691,4.19,3.2,"5 km NNE of Crescent, Oklahoma",USA
2015/07/27 01:05:33,41.8875,-119.6226,10.7,4.5,"43 km E of Fort Bidwell, California",USA
2015/07/27 03:08:10,41.8883,-119.621,8.8,3.1,"44 km E of Fort Bidwell, California",USA
2015/07/27 07:00:30,41.8799,-119.618,8.4,3.6,"44 km E of Fort Bidwell, California",USA
2015/07/27 09:15:40,41.8995,-119.6273,8.8,3.0,"43 km E of Fort Bidwell, California",USA
2015/07/27 09:25:04,36.8348,-97.8067,5.0,3.2,"7 km WNW of Medford, Oklahoma",USA
2015/07/27 12:31:46,35.9886,-97.5602,5.68,3.0,"5 km NE of Crescent, Oklahoma",USA
2015/07/27 17:06:30,35.9875,-97.5606,5.647,3.4,"4 km NE of Crescent, Oklahoma",USA
2015/07/27 17:49:27,35.9908,-97.56,4.01,3.8,"5 km NE of Crescent, Oklahoma",USA
2015/07/27 18:12:15,35.9889,-97.5717,5.0,4.5,"4 km NNE of Crescent, Oklahoma",USA
2015/07/27 18:24:25,38.9111667,-123.6168333,5.88,3.45,near the coast of Northern California,USA
2015/07/27 19:27:56,35.9885,-97.577,5.0,3.0,"4 km NNE of Crescent, Oklahoma",USA
2015/07/27 20:03:21,43.7533,-105.28,0.0,3.1,"17 km E of Wright, Wyoming",USA
2015/07/27 20:26:26,46.5642,-75.2799,18.0,3.1,"16 km E of Mont-Laurier, Canada",USA
2015/07/28 00:24:03,35.9886,-97.5789,4.658,3.5,"4 km NNE of Crescent, Oklahoma",USA
2015/07/28 01:18:27,35.9909,-97.5813,5.253,4.1,"4 km NNE of Crescent, Oklahoma",USA
2015/07/28 08:11:57,36.2874,-97.5162,7.414,3.5,"5 km WNW of Lucien, Oklahoma",USA
2015/07/28 12:30:36,35.9851,-97.5565,4.536,3.3,"4 km NE of Crescent, Oklahoma",USA
2015/07/29 16:52:57,41.9229,-119.6266,9.8,3.0,Nevada,USA
2015/07/29 23:07:32,37.3136667,-121.6735,10.13,3.22,"14 km ESE of East Foothills, California",USA
2015/07/31 01:39:21,35.9798,-97.5559,0.133,3.3,"4 km NE of Crescent, Oklahoma",USA
2015/07/31 13:26:55,36.0594,-97.2497,2.195,3.3,"11 km N of Coyle, Oklahoma",USA
2015/07/31 20:08:10,43.7021,-105.2363,0.0,3.5,"21 km ESE of Wright, Wyoming",USA
2015/07/31 23:02:00,43.8099,-105.3088,0.0,3.3,"16 km ENE of Wright, Wyoming",USA
2015/08/01 12:20:03,41.8295,-119.6049,5.5,3.1,"45 km E of Fort Bidwell, California",USA
2015/08/01 18:42:18,41.9052,-119.6351,8.9,3.8,"43 km E of Fort Bidwell, California",USA
2015/08/01 18:47:56,41.9078,-119.639,9.6,3.0,"42 km E of Fort Bidwell, California",USA
2015/08/01 20:28:48,36.6836,-97.8592,6.607,3.3,"5 km WNW of Pond Creek, Oklahoma",USA
2015/08/02 13:01:07,41.8891,-119.6378,10.7,3.1,"42 km E of Fort Bidwell, California",USA
2015/08/02 14:43:51,36.765,-98.542,6.3,3.0,"11 km N of Dacoma, Oklahoma",USA
2015/08/02 16:30:41,36.5578333,-120.6085,6.406,3.01,"20 km WNW of Three Rocks, California",USA
2015/08/02 18:02:51,43.6772,-105.2728,0.0,3.2,"19 km ESE of Wright, Wyoming",USA
2015/08/03 22:08:40,36.689,-98.6069,4.033,3.1,"5 km NW of Dacoma, Oklahoma",USA
2015/08/04 03:40:59,34.4565,-116.461,2.79,3.21,"38km N of Yucca Valley, CA",USA
2015/08/04 04:18:30,32.5973,-109.1394,5.0,3.3,Arizona,USA
2015/08/04 08:58:09,36.836,-98.2917,4.303,3.2,"7 km S of Byron, Oklahoma",USA
2015/08/04 15:06:31,31.1674,-103.2781,5.0,3.3,"22 km WSW of Coyanosa, Texas",USA
2015/08/04 17:30:50,43.5297,-105.3098,0.0,3.2,"28 km SSE of Wright, Wyoming",USA
2015/08/04 18:16:29,36.838,-97.804,3.692,3.4,"7 km WNW of Medford, Oklahoma",USA
2015/08/04 20:03:20,43.7903,-105.2742,0.0,3.4,"18 km ENE of Wright, Wyoming",USA
2015/08/04 22:54:23,35.7955,-97.3163,0.106,3.0,"8 km SW of Meridian, Oklahoma",USA
2015/08/05 03:42:30,36.2883,-97.5218,7.63,3.2,"6 km ESE of Covington, Oklahoma",USA
2015/08/05 07:30:01,36.5972,-97.6914,6.704,3.4,"4 km NW of Hunter, Oklahoma",USA
2015/08/05 07:48:02,36.5979,-97.6921,6.021,4.0,"4 km NW of Hunter, Oklahoma",USA
2015/08/05 12:01:12,36.8315,-97.8011,2.567,3.5,"6 km WNW of Medford, Oklahoma",USA
2015/08/05 13:07:12,35.9209,-97.3349,5.448,3.2,"7 km WSW of Langston, Oklahoma",USA
2015/08/05 14:23:48,36.2812,-97.5334,5.0,3.2,"5 km ESE of Covington, Oklahoma",USA
2015/08/05 15:55:11,36.6587,-97.7235,8.782,3.0,"7 km E of Pond Creek, Oklahoma",USA
2015/08/05 23:09:33,36.63,-97.812,3.062,3.3,"4 km SSW of Pond Creek, Oklahoma",USA
2015/08/06 03:51:14,36.5353,-97.8395,4.69,3.1,"1 km SSW of Kremlin, Oklahoma",USA
2015/08/06 17:01:46,44.0662,-105.3225,0.0,3.3,"21 km SSE of Sleepy Hollow, Wyoming",USA
2015/08/06 20:07:09,43.6495,-105.2437,0.0,3.5,"22 km ESE of Wright, Wyoming",USA
2015/08/07 03:04:12,35.4348,-96.5201,3.501,3.0,"7 km SSW of Boley, Oklahoma",USA
2015/08/07 14:51:58,36.6936,-98.664,2.407,3.1,"9 km WNW of Dacoma, Oklahoma",USA
2015/08/07 21:23:39,35.3678333,-90.0725,4.22,3.03,"16 km W of Millington, Tennessee",USA
2015/08/07 21:43:03,35.937,-97.0753,4.663,3.0,"5 km SW of Perkins, Oklahoma",USA
2015/08/08 01:48:09,36.1999,-96.7535,4.327,3.3,"5 km NW of Quay, Oklahoma",USA
2015/08/08 13:57:32,37.0518,-97.9182,6.98,3.2,"4 km SW of Bluff City, Kansas",USA
2015/08/09 02:56:18,35.439,-97.109,6.9,3.6,"1 km WNW of McLoud, Oklahoma",USA
2015/08/09 06:24:27,41.8781,-119.6469,10.7,3.1,"41 km E of Fort Bidwell, California",USA
2015/08/09 07:05:33,36.8348,-97.7968,0.672,3.5,"6 km WNW of Medford, Oklahoma",USA
2015/08/09 16:26:34,36.7893,-98.2648,4.936,3.1,"9 km ENE of Cherokee, Oklahoma",USA
2015/08/09 20:08:37,43.7506,-105.2808,0.0,3.6,"17 km E of Wright, Wyoming",USA
2015/08/09 20:26:10,37.7861667,-122.5913333,10.36,3.12,"8 km S of Muir Beach, California",USA
2015/08/09 20:32:57,43.6258,-105.2041,0.0,3.4,"27 km ESE of Wright, Wyoming",USA
2015/08/10 01:44:13,36.9297,-97.6816,0.113,3.0,"2 km WNW of Renfrow, Oklahoma",USA
2015/08/10 17:39:38,36.6773,-98.1522,5.705,3.5,"2 km ENE of Jet, Oklahoma",USA
2015/08/10 18:26:22,43.7212,-105.2806,0.0,3.3,"17 km E of Wright, Wyoming",USA
2015/08/10 20:10:19,43.7976,-105.2905,0.0,3.3,"17 km ENE of Wright, Wyoming",USA
2015/08/10 20:47:35,36.9726,-97.9597,5.0,3.1,"7 km ESE of Manchester, Oklahoma",USA
2015/08/11 04:49:06,36.6214,-97.8112,5.0,3.0,"5 km S of Pond Creek, Oklahoma",USA
2015/08/11 17:39:12,41.8878,-119.6452,9.7,3.0,"42 km E of Fort Bidwell, California",USA
2015/08/12 19:59:06,43.7929,-105.2334,0.0,3.3,"21 km ENE of Wright, Wyoming",USA
2015/08/12 20:49:21,31.0455,-103.1619,5.0,3.0,"23 km SSW of Coyanosa, Texas",USA
2015/08/12 22:02:37,40.1305,-119.1781,6.6,3.5,"36 km NNE of Nixon, Nevada",USA
2015/08/13 00:36:59,36.8171,-97.6173,4.842,3.0,"8 km W of Deer Creek, Oklahoma",USA
2015/08/13 01:54:12,41.8792,-119.6151,9.1,3.2,"44 km E of Fort Bidwell, California",USA
2015/08/13 04:15:25,36.2783,-97.5198,5.4,3.1,"5 km W of Lucien, Oklahoma",USA
2015/08/13 11:31:07,41.8856,-119.622,10.3,4.2,"44 km E of Fort Bidwell, California",USA
2015/08/13 13:59:41,35.7451,-97.3894,5.0,3.4,"10 km NNW of Arcadia, Oklahoma",USA
2015/08/13 14:48:09,35.7455,-97.39,6.15,3.1,"10 km NNW of Arcadia, Oklahoma",USA
2015/08/13 17:15:03,36.8478,-97.8797,5.0,3.3,"5 km SE of Wakita, Oklahoma",USA
2015/08/13 20:02:10,36.0809,-97.22,5.0,3.3,"13 km N of Coyle, Oklahoma",USA
2015/08/14 04:35:27,41.8713,-119.6179,10.5,3.4,"44 km E of Fort Bidwell, California",USA
2015/08/14 06:32:17,41.8841,-119.6241,9.5,3.5,"43 km E of Fort Bidwell, California",USA
2015/08/14 21:25:40,36.8311,-97.8011,0.091,4.1,"6 km WNW of Medford, Oklahoma",USA
2015/08/15 03:34:22,36.4813,-98.9184,6.467,3.2,"11 km SSW of Waynoka, Oklahoma",USA
2015/08/15 03:43:34,41.9156,-119.6214,9.2,3.3,"44 km E of Fort Bidwell, California",USA
2015/08/15 12:36:25,35.984,-97.5508,5.372,3.0,"5 km NE of Crescent, Oklahoma",USA
2015/08/15 17:55:00,43.5289,-105.3686,0.0,3.4,"26 km SSE of Wright, Wyoming",USA
2015/08/15 23:36:18,43.7156,-105.3226,0.0,3.2,"14 km ESE of Wright, Wyoming",USA
2015/08/16 00:00:58,36.8433,-97.8222,3.382,3.0,"8 km WNW of Medford, Oklahoma",USA
2015/08/16 08:49:50,36.8398,-97.8231,4.25,3.4,"8 km WNW of Medford, Oklahoma",USA
2015/08/16 11:06:36,36.9308,-97.6796,2.167,3.1,"2 km WNW of Renfrow, Oklahoma",USA
2015/08/17 07:39:09,32.1896667,-117.7175,9.82,3.75,"66km WSW of Rosarito, B.C., MX",USA
2015/08/17 10:57:32,36.8963,-97.686,1.516,3.3,"4 km SW of Renfrow, Oklahoma",USA
2015/08/17 11:53:56,35.336,-96.67,5.4,3.3,"12 km N of Seminole, Oklahoma",USA
2015/08/17 13:49:17,37.8366667,-122.2321667,4.69,4.01,"1 km N of Piedmont, California",USA
2015/08/18 00:44:39,41.8493,-119.6263,11.1,3.3,"43 km E of Fort Bidwell, California",USA
2015/08/18 04:40:29,36.2915,-97.533,6.84,3.3,"5 km ESE of Covington, Oklahoma",USA
2015/08/19 06:48:39,41.7804,-100.2628,14.75,3.6,"13 km S of Halsey, Nebraska",USA
2015/08/19 20:11:07,43.7585,-105.3178,0.0,3.4,"14 km E of Wright, Wyoming",USA
2015/08/19 21:08:31,43.8044,-105.2258,0.0,3.4,"22 km ENE of Wright, Wyoming",USA
2015/08/19 23:13:47,36.5508,-98.4616,5.227,3.3,"3 km S of Carmen, Oklahoma",USA
2015/08/20 00:47:12,36.8441,-98.2687,4.001,3.6,"6 km SSE of Byron, Oklahoma",USA
2015/08/20 00:49:17,36.8484,-98.2548,3.933,3.5,"6 km SSE of Byron, Oklahoma",USA
2015/08/20 05:14:09,37.1001,-104.921,1.08,3.9,"7 km WSW of Weston, Colorado",USA
2015/08/20 08:28:11,36.2877,-97.5317,1.11,3.3,Oklahoma,USA
2015/08/20 13:17:54,37.0535,-97.9138,6.26,3.4,"4 km SW of Bluff City, Kansas",USA
2015/08/20 18:22:01,44.0449,-105.3531,0.0,3.4,Wyoming,USA
2015/08/21 20:07:48,43.8289,-105.2678,0.0,3.2,"20 km ENE of Wright, Wyoming",USA
2015/08/21 23:49:14,47.243,-66.29,5.0,3.0,"63 km SW of Bathurst, Canada",USA
2015/08/22 08:46:49,36.8416,-97.8271,5.256,3.8,"9 km WNW of Medford, Oklahoma",USA
2015/08/22 13:34:48,37.5975,-118.7878333,4.76,3.71,"8 km NW of Aspen Springs, California",USA
2015/08/23 04:30:12,36.7647,-98.5403,2.12,3.4,"11 km N of Dacoma, Oklahoma",USA
2015/08/23 13:53:07,36.282,-97.511,3.55,3.1,"5 km W of Lucien, Oklahoma",USA
2015/08/23 15:00:57,36.5972,-97.698,6.835,3.3,"4 km NW of Hunter, Oklahoma",USA
2015/08/23 16:21:35,36.0299,-97.1194,5.773,3.3,"9 km NW of Perkins, Oklahoma",USA
2015/08/23 17:41:18,38.7843333,-122.7436667,3.51,3.83,"4 km SSW of Cobb, California",USA
2015/08/23 21:16:09,43.789,-105.2804,0.0,3.4,"17 km ENE of Wright, Wyoming",USA
2015/08/24 01:17:04,31.239,-115.9426667,5.029,3.12,"80km SE of Maneadero, B.C., MX",USA
2015/08/24 16:09:41,35.829,-97.406,5.8,3.0,"5 km SSE of Guthrie, Oklahoma",USA
2015/08/25 03:34:49,36.0024,-97.1037,2.442,3.1,"7 km WNW of Perkins, Oklahoma",USA
2015/08/25 07:43:55,44.812,-111.5956,10.5,3.4,"32 km W of Hebgen Lake Estates, Montana",USA
2015/08/25 12:18:37,36.8561,-97.3994,5.381,3.0,"6 km NE of Nardin, Oklahoma",USA
2015/08/25 12:59:25,36.0338,-97.1195,3.263,3.3,"10 km NW of Perkins, Oklahoma",USA
2015/08/25 13:26:15,35.6641667,-89.6823333,12.69,3.5,"9 km W of Henning, Tennessee",USA
2015/08/25 22:04:53,36.2788,-97.2812,3.84,3.0,"1 km SSE of Perry, Oklahoma",USA
2015/08/26 05:05:27,36.2767,-97.2667,4.469,3.2,"2 km SE of Perry, Oklahoma",USA
2015/08/26 07:33:07,36.8844,-98.1341,0.0,3.4,"13 km SSE of Waldron, Kansas",USA
2015/08/26 07:41:06,36.9367,-97.6841,5.0,3.0,"2 km WNW of Renfrow, Oklahoma",USA
